timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1684620527133,1,Home-0,302,Found,Thread Group 1-6,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620527134,1,Home-1,200,OK,Thread Group 1-6,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620527276,1,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527289,2,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527289,1,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620527290,1,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527294,1,Reptiles,200,OK,Thread Group 1-22,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1684620527432,1,Home,200,OK,Thread Group 1-7,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620527432,0,Home-0,302,Found,Thread Group 1-7,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620527433,0,Home-1,200,OK,Thread Group 1-7,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620527450,2,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527450,1,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620527451,1,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527684,1,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527721,1,Birds,200,OK,Thread Group 1-19,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1684620527747,1,Dogs,200,OK,Thread Group 1-11,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620527842,1,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527872,2,Reptiles,200,OK,Thread Group 1-23,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1684620527991,2,Dogs,200,OK,Thread Group 1-12,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684620527991,2,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620527991,1,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620527992,1,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528151,2,Reptiles,200,OK,Thread Group 1-24,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1684620528211,1,Home,200,OK,Thread Group 1-8,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620528211,1,Home-0,302,Found,Thread Group 1-8,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620528212,0,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620528211,2,Birds,200,OK,Thread Group 1-20,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1684620528265,2,Sign In,200,OK,Thread Group 1-1,text,true,,3925,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620528278,1,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528282,1,Reptiles,200,OK,Thread Group 1-25,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1684620528294,1,Home,200,OK,Thread Group 1-9,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620528294,0,Home-0,302,Found,Thread Group 1-9,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620528294,1,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620528325,2,Sign Out,200,OK,Thread Group 1-18,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528325,1,Sign Out-0,302,Found,Thread Group 1-18,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620528326,1,Sign Out-1,200,OK,Thread Group 1-18,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528366,1,Dogs,200,OK,Thread Group 1-13,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620528428,2,Sign Out,200,OK,Thread Group 1-17,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528428,1,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620528429,1,Sign Out-1,200,OK,Thread Group 1-17,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528548,1,Home,200,OK,Thread Group 1-10,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620528548,0,Home-0,302,Found,Thread Group 1-10,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620528548,1,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620528552,1,Birds,200,OK,Thread Group 1-21,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1684620528724,1,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528840,1,Dogs,200,OK,Thread Group 1-14,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620528872,1,Birds,200,OK,Thread Group 1-22,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1684620528874,1,Sign In,200,OK,Thread Group 1-2,text,true,,3923,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620528945,1,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620528999,1,Dogs,200,OK,Thread Group 1-15,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620529229,2,Sign In,200,OK,Thread Group 1-3,text,true,,3923,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620529229,2,Sign Out,200,OK,Thread Group 1-19,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620529229,1,Sign Out-0,302,Found,Thread Group 1-19,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620529231,0,Sign Out-1,200,OK,Thread Group 1-19,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1684620529326,0,Home,200,OK,Thread Group 1-11,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620529326,0,Home-0,302,Found,Thread Group 1-11,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620529326,0,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620529430,2,Sign In,200,OK,Thread Group 1-4,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620529443,2,Birds,200,OK,Thread Group 1-23,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1684620529529,1,Home,200,OK,Thread Group 1-12,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620529529,1,Home-0,302,Found,Thread Group 1-12,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620529530,0,Home-1,200,OK,Thread Group 1-12,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620529598,2,Dogs,200,OK,Thread Group 1-16,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684620529728,2,Sign Out,200,OK,Thread Group 1-20,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620529728,1,Sign Out-0,302,Found,Thread Group 1-20,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620529729,1,Sign Out-1,200,OK,Thread Group 1-20,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620529731,1,Birds,200,OK,Thread Group 1-24,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1684620529750,1,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620529817,2,Sign In,200,OK,Thread Group 1-5,text,true,,3925,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620529845,2,Birds,200,OK,Thread Group 1-25,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1684620529867,1,Dogs,200,OK,Thread Group 1-18,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620529877,0,Home,200,OK,Thread Group 1-13,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620529877,0,Home-0,302,Found,Thread Group 1-13,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620529877,0,Home-1,200,OK,Thread Group 1-13,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620529879,1,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620530003,2,Dogs,200,OK,Thread Group 1-17,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684620530091,2,Sign Out,200,OK,Thread Group 1-21,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620530091,1,Sign Out-0,302,Found,Thread Group 1-21,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620530093,0,Sign Out-1,200,OK,Thread Group 1-21,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1684620530128,1,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620530238,2,Sign In,200,OK,Thread Group 1-6,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620530404,1,Home,200,OK,Thread Group 1-14,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620530404,1,Home-0,302,Found,Thread Group 1-14,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620530405,0,Home-1,200,OK,Thread Group 1-14,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620530421,2,Sign Out,200,OK,Thread Group 1-22,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620530421,1,Sign Out-0,302,Found,Thread Group 1-22,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620530422,1,Sign Out-1,200,OK,Thread Group 1-22,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620530504,2,Sign In,200,OK,Thread Group 1-7,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620530549,1,Home,200,OK,Thread Group 1-15,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620530549,0,Home-0,302,Found,Thread Group 1-15,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620530550,0,Home-1,200,OK,Thread Group 1-15,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620530735,1,Dogs,200,OK,Thread Group 1-19,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620530910,2,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620530960,2,Sign Out,200,OK,Thread Group 1-23,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620530960,1,Sign Out-0,302,Found,Thread Group 1-23,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620530961,1,Sign Out-1,200,OK,Thread Group 1-23,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531128,1,Main Catalog,200,OK,Thread Group 1-12,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531166,1,Home,200,OK,Thread Group 1-16,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620531166,0,Home-0,302,Found,Thread Group 1-16,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620531166,1,Home-1,200,OK,Thread Group 1-16,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620531300,2,Dogs,200,OK,Thread Group 1-20,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684620531335,3,Sign Out,200,OK,Thread Group 1-24,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531335,1,Sign Out-0,302,Found,Thread Group 1-24,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620531337,1,Sign Out-1,200,OK,Thread Group 1-24,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531350,2,Sign In,200,OK,Thread Group 1-8,text,true,,3925,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1684620531379,1,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531380,1,Sign In,200,OK,Thread Group 1-9,text,true,,3923,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620531431,1,Home,200,OK,Thread Group 1-18,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620531431,1,Home-0,302,Found,Thread Group 1-18,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620531432,0,Home-1,200,OK,Thread Group 1-18,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620531431,2,Sign Out,200,OK,Thread Group 1-25,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531431,1,Sign Out-0,302,Found,Thread Group 1-25,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1684620531433,0,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1684620531608,1,Home,200,OK,Thread Group 1-17,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620531608,0,Home-0,302,Found,Thread Group 1-17,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620531608,1,Home-1,200,OK,Thread Group 1-17,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620531608,1,Dogs,200,OK,Thread Group 1-21,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620531677,1,Sign In,200,OK,Thread Group 1-10,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620531858,2,Login,200,OK,Thread Group 1-1,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531858,1,Login-0,302,Found,Thread Group 1-1,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1684620531859,1,Login-1,200,OK,Thread Group 1-1,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620531936,1,Dogs,200,OK,Thread Group 1-22,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620531965,1,Main Catalog,200,OK,Thread Group 1-14,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620532074,1,Main Catalog,200,OK,Thread Group 1-15,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620532321,1,Home,200,OK,Thread Group 1-19,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620532321,0,Home-0,302,Found,Thread Group 1-19,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620532321,1,Home-1,200,OK,Thread Group 1-19,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620532465,1,Sign In,200,OK,Thread Group 1-11,text,true,,3923,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620532470,1,Dogs,200,OK,Thread Group 1-23,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620532470,1,Login,200,OK,Thread Group 1-2,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620532470,1,Login-0,302,Found,Thread Group 1-2,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1684620532471,0,Login-1,200,OK,Thread Group 1-2,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1684620532680,1,Sign In,200,OK,Thread Group 1-12,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620532754,3,Login,200,OK,Thread Group 1-3,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620532754,2,Login-0,302,Found,Thread Group 1-3,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1684620532756,1,Login-1,200,OK,Thread Group 1-3,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620532759,2,Main Catalog,200,OK,Thread Group 1-16,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620532862,2,Dogs,200,OK,Thread Group 1-24,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1684620532863,1,Home,200,OK,Thread Group 1-20,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620532863,1,Home-0,302,Found,Thread Group 1-20,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620532864,0,Home-1,200,OK,Thread Group 1-20,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620532934,1,Sign In,200,OK,Thread Group 1-13,text,true,,3923,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620532954,1,Dogs,200,OK,Thread Group 1-25,text,true,,4090,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1684620532964,1,Main Catalog,200,OK,Thread Group 1-18,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620532989,2,Login,200,OK,Thread Group 1-4,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620532989,1,Login-0,302,Found,Thread Group 1-4,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1684620532990,1,Login-1,200,OK,Thread Group 1-4,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620533134,1,Home,200,OK,Thread Group 1-21,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620533134,1,Home-0,302,Found,Thread Group 1-21,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1684620533135,0,Home-1,200,OK,Thread Group 1-21,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620533134,1,Main Catalog,200,OK,Thread Group 1-17,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620533425,3,Login,200,OK,Thread Group 1-5,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620533425,1,Login-0,302,Found,Thread Group 1-5,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1684620533426,2,Login-1,200,OK,Thread Group 1-5,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620533435,1,Reptiles,200,OK,Thread Group 1-1,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1684620533444,1,Home,200,OK,Thread Group 1-22,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620533444,0,Home-0,302,Found,Thread Group 1-22,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620533445,0,Home-1,200,OK,Thread Group 1-22,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620533490,3,Sign In,200,OK,Thread Group 1-14,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,3,0,0
1684620533650,2,Sign In,200,OK,Thread Group 1-15,text,true,,3925,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620533789,3,Login,200,OK,Thread Group 1-6,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620533789,2,Login-0,302,Found,Thread Group 1-6,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1684620533791,1,Login-1,200,OK,Thread Group 1-6,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620533860,1,Main Catalog,200,OK,Thread Group 1-19,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620533994,1,Home,200,OK,Thread Group 1-23,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620533994,0,Home-0,302,Found,Thread Group 1-23,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620533994,1,Home-1,200,OK,Thread Group 1-23,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620534054,2,Reptiles,200,OK,Thread Group 1-2,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1684620534060,2,Login,200,OK,Thread Group 1-7,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620534060,1,Login-0,302,Found,Thread Group 1-7,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1684620534061,1,Login-1,200,OK,Thread Group 1-7,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620534293,2,Reptiles,200,OK,Thread Group 1-3,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1684620534330,1,Sign In,200,OK,Thread Group 1-16,text,true,,3919,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620534386,1,Home,200,OK,Thread Group 1-24,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620534386,0,Home-0,302,Found,Thread Group 1-24,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620534386,1,Home-1,200,OK,Thread Group 1-24,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620534408,2,Main Catalog,200,OK,Thread Group 1-20,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620534478,1,Sign In,200,OK,Thread Group 1-18,text,true,,3921,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620534536,1,Home,200,OK,Thread Group 1-25,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1684620534536,0,Home-0,302,Found,Thread Group 1-25,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1684620534536,1,Home-1,200,OK,Thread Group 1-25,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1684620534565,1,Reptiles,200,OK,Thread Group 1-4,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1684620534637,1,Sign In,200,OK,Thread Group 1-17,text,true,,3925,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1684620534715,1,Main Catalog,200,OK,Thread Group 1-21,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620534948,3,Login,200,OK,Thread Group 1-8,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1684620534948,2,Login-0,302,Found,Thread Group 1-8,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1684620534950,1,Login-1,200,OK,Thread Group 1-8,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1684620534984,1,Reptiles,200,OK,Thread Group 1-5,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1684620534984,1,Birds,200,OK,Thread Group 1-1,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
